"region","scenario","sector","year","Water_Withdrawal"
"Global","Reference","elec_biomass (conv CCS)","1990",0
"Global","Reference","elec_coal (IGCC CCS)","1990",0
"Global","Reference","elec_coal (conv pul CCS)","1990",0
"Global","Reference","elec_gas (CC CCS)","1990",0
"Global","Reference","elec_refined liquids (CC CCS)","1990",0
"Global","Reference","electricity","1990",399.872905082315
"Global","Reference","industry","1990",208.099204
"Global","Reference","municipal water","1990",317.3076
"Global","Reference","nuclearFuelGenII","1990",0.4143379997
"Global","Reference","nuclearFuelGenIII","1990",0
"Global","Reference","regional coal","1990",1.15363627247
"Global","Reference","regional natural gas","1990",0.00190606494538
"Global","Reference","regional oil","1990",18.86004352
"China","Reference","Beef","2005",6.357677
"China","Reference","Corn","2005",20.016819241375
"China","Reference","Dairy","2005",5.355997
"China","Reference","FiberCrop","2005",8.8034486789
"China","Reference","MiscCrop","2005",16.371386254837
"China","Reference","OilCrop","2005",11.245902639
"China","Reference","OtherGrain","2005",0.6394733395736
"China","Reference","Pork","2005",15.32844314
"China","Reference","Poultry","2005",0.000965472787
"China","Reference","Rice","2005",78.7305561087
"China","Reference","RootTuber","2005",1.6031989476
"China","Reference","SheepGoat","2005",2.8949527
"China","Reference","SugarCrop","2005",1.105502103
"China","Reference","Wheat","2005",88.11241757
"China","Reference","biomass","2005",0
"China","Reference","elec_biomass (IGCC CCS)","2005",0
"China","Reference","elec_biomass (conv CCS)","2005",0
"China","Reference","elec_coal (IGCC CCS)","2005",0
"China","Reference","elec_coal (conv pul CCS)","2005",0
"China","Reference","elec_gas (CC CCS)","2005",0
"China","Reference","elec_refined liquids (CC CCS)","2005",0
"China","Reference","electricity","2005",71.3675957536
"China","Reference","industry","2005",99.3557
"China","Reference","municipal water","2005",67.0816
"China","Reference","nuclearFuelGenII","2005",0.0109281
"China","Reference","nuclearFuelGenIII","2005",0
"China","Reference","regional coal","2005",0.65096971
"China","Reference","regional natural gas","2005",4.23515e-05
"China","Reference","regional oil","2005",2.102968
"Taiwan","Reference","Beef","2005",0.0020090358
"Taiwan","Reference","Dairy","2005",2.1474608e-06
"Taiwan","Reference","Pork","2005",0.1200791012
"Taiwan","Reference","Poultry","2005",1.233444354e-05
"Taiwan","Reference","SheepGoat","2005",0.00056946957
"Taiwan","Reference","elec_biomass (IGCC CCS)","2005",0
"Taiwan","Reference","elec_biomass (conv CCS)","2005",0
"Taiwan","Reference","elec_coal (IGCC CCS)","2005",0
"Taiwan","Reference","elec_coal (conv pul CCS)","2005",0
"Taiwan","Reference","elec_gas (CC CCS)","2005",0
"Taiwan","Reference","elec_refined liquids (CC CCS)","2005",0
"Taiwan","Reference","electricity","2005",1.8496085805028
"Taiwan","Reference","industry","2005",9.27862
"Taiwan","Reference","municipal water","2005",3.56
"Taiwan","Reference","nuclearFuelGenII","2005",0.00822927
"Taiwan","Reference","nuclearFuelGenIII","2005",0
"Taiwan","Reference","regional coal","2005",0.0199284
"Taiwan","Reference","regional natural gas","2005",1.0464195e-05
"Taiwan","Reference","regional oil","2005",0.297125109
"Global","Reference","Beef","2005",23.5685961042
"Global","Reference","Corn","2005",112.28497174663
"Global","Reference","Dairy","2005",21.5376211151608
"Global","Reference","FiberCrop","2005",175.587946909674
"Global","Reference","FodderGrass","2005",0.52431189169629
"Global","Reference","FodderHerb","2005",22.1245551761781
"Global","Reference","MiscCrop","2005",272.785110280084
"Global","Reference","OilCrop","2005",85.930284104794
"Global","Reference","OtherGrain","2005",44.7387578260945
"Global","Reference","PalmFruit","2005",0.158560114
"Global","Reference","Pork","2005",23.7798646896
"Global","Reference","Poultry","2005",0.00237519445464
"Global","Reference","Rice","2005",417.362895538974
"Global","Reference","RootTuber","2005",23.4609323231114
"Global","Reference","SheepGoat","2005",6.5064456569418
"Global","Reference","SugarCrop","2005",164.004471985483
"Global","Reference","Wheat","2005",407.337329286418
"Global","Reference","biomass","2005",0
"Global","Reference","elec_biomass (IGCC CCS)","2005",0
"Global","Reference","elec_biomass (conv CCS)","2005",0
"Global","Reference","elec_coal (IGCC CCS)","2005",0
"Global","Reference","elec_coal (conv pul CCS)","2005",0
"Global","Reference","elec_gas (CC CCS)","2005",0
"Global","Reference","elec_refined liquids (CC CCS)","2005",0
"Global","Reference","electricity","2005",540.180246505268
"Global","Reference","industry","2005",291.351575
"Global","Reference","municipal water","2005",449.763
"Global","Reference","nuclearFuelGenII","2005",0.56977413
"Global","Reference","nuclearFuelGenIII","2005",0
"Global","Reference","regional coal","2005",1.57209032247
"Global","Reference","regional natural gas","2005",0.00256097492652
"Global","Reference","regional oil","2005",23.081469669
"China","Reference","Beef","2010",7.119415
"China","Reference","Corn","2010",26.2913236605565
"China","Reference","Dairy","2010",6.9522728
"China","Reference","FiberCrop","2010",9.1094746639
"China","Reference","MiscCrop","2010",20.27431096059
"China","Reference","OilCrop","2010",11.910413701
"China","Reference","OtherGrain","2010",0.5124164546148
"China","Reference","Pork","2010",16.6380197
"China","Reference","Poultry","2010",0.001120500006
"China","Reference","Rice","2010",87.3921344703
"China","Reference","RootTuber","2010",1.5698783376
"China","Reference","SheepGoat","2010",3.2669295
"China","Reference","SugarCrop","2010",1.376123915
"China","Reference","Wheat","2010",103.73822178
"China","Reference","biomass","2010",0
"China","Reference","elec_biomass (IGCC CCS)","2010",0
"China","Reference","elec_biomass (conv CCS)","2010",0
"China","Reference","elec_coal (IGCC CCS)","2010",0
"China","Reference","elec_coal (conv pul CCS)","2010",0
"China","Reference","elec_gas (CC CCS)","2010",0
"China","Reference","elec_refined liquids (CC CCS)","2010",0
"China","Reference","electricity","2010",78.107700993088
"China","Reference","industry","2010",122.826
"China","Reference","municipal water","2010",72.1349
"China","Reference","nuclearFuelGenII","2010",0.015208
"China","Reference","nuclearFuelGenIII","2010",0
"China","Reference","regional coal","2010",0.9237347
"China","Reference","regional natural gas","2010",0.0001219008
"China","Reference","regional oil","2010",2.88105
"Taiwan","Reference","Beef","2010",0.0020783122
"Taiwan","Reference","Dairy","2010",2.1847416e-06
"Taiwan","Reference","Pork","2010",0.1137411413
"Taiwan","Reference","Poultry","2010",1.190261499e-05
"Taiwan","Reference","SheepGoat","2010",0.00043547657
"Taiwan","Reference","elec_biomass (IGCC CCS)","2010",0
"Taiwan","Reference","elec_biomass (conv CCS)","2010",0
"Taiwan","Reference","elec_coal (IGCC CCS)","2010",0
"Taiwan","Reference","elec_coal (conv pul CCS)","2010",0
"Taiwan","Reference","elec_gas (CC CCS)","2010",0
"Taiwan","Reference","elec_refined liquids (CC CCS)","2010",0
"Taiwan","Reference","electricity","2010",2.062446841305
"Taiwan","Reference","industry","2010",10.5503
"Taiwan","Reference","municipal water","2010",3.28
"Taiwan","Reference","nuclearFuelGenII","2010",0.00856928
"Taiwan","Reference","nuclearFuelGenIII","2010",0
"Taiwan","Reference","regional coal","2010",0.020986
"Taiwan","Reference","regional natural gas","2010",1.5415949e-05
"Taiwan","Reference","regional oil","2010",0.3074476238
"Global","Reference","Beef","2010",25.9646985161
"Global","Reference","Corn","2010",130.620528568412
"Global","Reference","Dairy","2010",26.1208989881416
"Global","Reference","FiberCrop","2010",179.3365381934
"Global","Reference","FodderGrass","2010",0.51655819315577
"Global","Reference","FodderHerb","2010",22.3477818749779
"Global","Reference","MiscCrop","2010",314.924784786946
"Global","Reference","OilCrop","2010",95.1618791075136
"Global","Reference","OtherGrain","2010",45.9230652882603
"Global","Reference","PalmFruit","2010",0.181270701
"Global","Reference","Pork","2010",25.9154272166
"Global","Reference","Poultry","2010",0.00283091971539
"Global","Reference","Rice","2010",465.78728421384
"Global","Reference","RootTuber","2010",26.6238964057105
"Global","Reference","SheepGoat","2010",7.2604689419159
"Global","Reference","SugarCrop","2010",178.986320379979
"Global","Reference","Wheat","2010",456.576379609593
"Global","Reference","biomass","2010",0
"Global","Reference","elec_biomass (IGCC CCS)","2010",0
"Global","Reference","elec_biomass (conv CCS)","2010",0
"Global","Reference","elec_coal (IGCC CCS)","2010",0
"Global","Reference","elec_coal (conv pul CCS)","2010",0
"Global","Reference","elec_gas (CC CCS)","2010",0
"Global","Reference","elec_refined liquids (CC CCS)","2010",0
"Global","Reference","electricity","2010",559.96442265302
"Global","Reference","industry","2010",323.270833
"Global","Reference","municipal water","2010",479.7242
"Global","Reference","nuclearFuelGenII","2010",0.567366092
"Global","Reference","nuclearFuelGenIII","2010",0
"Global","Reference","regional coal","2010",1.889257136854
"Global","Reference","regional natural gas","2010",0.002917279028
"Global","Reference","regional oil","2010",23.6039815338
"China","Reference","Beef","2015",7.450847
"China","Reference","Corn","2015",33.8079752226685
"China","Reference","Dairy","2015",6.8072494
"China","Reference","FiberCrop","2015",8.1979410668
"China","Reference","MiscCrop","2015",22.99992907491
"China","Reference","OilCrop","2015",11.880227024
"China","Reference","OtherGrain","2015",0.6280516394442
"China","Reference","Pork","2015",17.87845321
"China","Reference","Poultry","2015",0.001178284581
"China","Reference","Rice","2015",91.1743608462
"China","Reference","RootTuber","2015",1.6668594811
"China","Reference","SheepGoat","2015",3.3953094
"China","Reference","SugarCrop","2015",1.373564769
"China","Reference","Wheat","2015",113.2748511
"China","Reference","biomass","2015",0
"China","Reference","elec_biomass (IGCC CCS)","2015",0
"China","Reference","elec_biomass (conv CCS)","2015",0
"China","Reference","elec_coal (IGCC CCS)","2015",0
"China","Reference","elec_coal (conv pul CCS)","2015",0
"China","Reference","elec_gas (CC CCS)","2015",0
"China","Reference","elec_refined liquids (CC CCS)","2015",0
"China","Reference","electricity","2015",103.07266187777
"China","Reference","industry","2015",113.753
"China","Reference","municipal water","2015",79.4
"China","Reference","nuclearFuelGenII","2015",0.0351565
"China","Reference","nuclearFuelGenIII","2015",0
"China","Reference","regional coal","2015",1.0486878
"China","Reference","regional natural gas","2015",0.0001831562
"China","Reference","regional oil","2015",3.5583
"Taiwan","Reference","Beef","2015",0.0020783122
"Taiwan","Reference","Dairy","2015",2.3425757e-06
"Taiwan","Reference","Pork","2015",0.1171213105
"Taiwan","Reference","Poultry","2015",1.204814126e-05
"Taiwan","Reference","SheepGoat","2015",0.00033498148
"Taiwan","Reference","elec_biomass (IGCC CCS)","2015",0
"Taiwan","Reference","elec_biomass (conv CCS)","2015",0
"Taiwan","Reference","elec_coal (IGCC CCS)","2015",0
"Taiwan","Reference","elec_coal (conv pul CCS)","2015",0
"Taiwan","Reference","elec_gas (CC CCS)","2015",0
"Taiwan","Reference","elec_refined liquids (CC CCS)","2015",0
"Taiwan","Reference","electricity","2015",1.996368422
"Taiwan","Reference","industry","2015",11.3349
"Taiwan","Reference","municipal water","2015",3.3323
"Taiwan","Reference","nuclearFuelGenII","2015",0.00750675
"Taiwan","Reference","nuclearFuelGenIII","2015",0
"Taiwan","Reference","regional coal","2015",0.0206528
"Taiwan","Reference","regional natural gas","2015",1.8429482e-05
"Taiwan","Reference","regional oil","2015",0.29545846991
"Global","Reference","Beef","2015",26.7680447555
"Global","Reference","Corn","2015",157.528819209995
"Global","Reference","Dairy","2015",27.5782085641757
"Global","Reference","FiberCrop","2015",185.570981397996
"Global","Reference","FodderGrass","2015",0.51530812363371
"Global","Reference","FodderHerb","2015",22.8772241210892
"Global","Reference","MiscCrop","2015",351.463301920546
"Global","Reference","OilCrop","2015",103.756660395568
"Global","Reference","OtherGrain","2015",50.0662937592189
"Global","Reference","PalmFruit","2015",0.181010473
"Global","Reference","Pork","2015",27.5397436786
"Global","Reference","Poultry","2015",0.00308575287686
"Global","Reference","Rice","2015",494.85878355375
"Global","Reference","RootTuber","2015",29.2246232639075
"Global","Reference","SheepGoat","2015",7.6171541517836
"Global","Reference","SugarCrop","2015",196.936177035822
"Global","Reference","Wheat","2015",498.536458078602
"Global","Reference","biomass","2015",0
"Global","Reference","elec_biomass (IGCC CCS)","2015",0
"Global","Reference","elec_biomass (conv CCS)","2015",0
"Global","Reference","elec_coal (IGCC CCS)","2015",0
"Global","Reference","elec_coal (conv pul CCS)","2015",0
"Global","Reference","elec_gas (CC CCS)","2015",0
"Global","Reference","elec_refined liquids (CC CCS)","2015",0
"Global","Reference","electricity","2015",568.259987164057
"Global","Reference","industry","2015",326.277757
"Global","Reference","municipal water","2015",510.6371
"Global","Reference","nuclearFuelGenII","2015",0.5284954952
"Global","Reference","nuclearFuelGenIII","2015",0
"Global","Reference","regional coal","2015",2.01053033586004
"Global","Reference","regional natural gas","2015",0.00305682233051
"Global","Reference","regional oil","2015",24.873685620279
"China","Reference","Beef","2020",8.3875444
"China","Reference","Corn","2020",34.7053274645278
"China","Reference","Dairy","2020",7.5735417
"China","Reference","FiberCrop","2020",8.288159403
"China","Reference","MiscCrop","2020",26.81354841451
"China","Reference","OilCrop","2020",12.630761562
"China","Reference","OtherGrain","2020",0.6671955418136
"China","Reference","Pork","2020",20.23383046
"China","Reference","Poultry","2020",0.001323750617
"China","Reference","Rice","2020",91.3748855875
"China","Reference","RootTuber","2020",1.6678666856
"China","Reference","SheepGoat","2020",3.8380533
"China","Reference","SugarCrop","2020",1.447810638
"China","Reference","Wheat","2020",111.2165096
"China","Reference","biomass","2020",0.07785316764629
"China","Reference","elec_biomass (IGCC CCS)","2020",0
"China","Reference","elec_biomass (conv CCS)","2020",0
"China","Reference","elec_coal (IGCC CCS)","2020",0
"China","Reference","elec_coal (conv pul CCS)","2020",0
"China","Reference","elec_gas (CC CCS)","2020",0
"China","Reference","elec_refined liquids (CC CCS)","2020",0
"China","Reference","electricity","2020",110.13151050374
"China","Reference","industry","2020",124.376
"China","Reference","municipal water","2020",86.0108
"China","Reference","nuclearFuelGenII","2020",0.0324896
"China","Reference","nuclearFuelGenIII","2020",0.020119
"China","Reference","regional coal","2020",1.167369
"China","Reference","regional natural gas","2020",0.0002290391
"China","Reference","regional oil","2020",4.13147
"Taiwan","Reference","Beef","2020",0.0024175066
"Taiwan","Reference","Dairy","2020",2.4101788e-06
"Taiwan","Reference","Pork","2020",0.1210252372
"Taiwan","Reference","Poultry","2020",1.241402966e-05
"Taiwan","Reference","SheepGoat","2020",0.00036570379
"Taiwan","Reference","elec_biomass (IGCC CCS)","2020",0
"Taiwan","Reference","elec_biomass (conv CCS)","2020",0
"Taiwan","Reference","elec_coal (IGCC CCS)","2020",0
"Taiwan","Reference","elec_coal (conv pul CCS)","2020",0
"Taiwan","Reference","elec_gas (CC CCS)","2020",0
"Taiwan","Reference","elec_refined liquids (CC CCS)","2020",0
"Taiwan","Reference","electricity","2020",2.92446822847786
"Taiwan","Reference","industry","2020",11.3452
"Taiwan","Reference","municipal water","2020",3.42353
"Taiwan","Reference","nuclearFuelGenII","2020",0.0069373
"Taiwan","Reference","nuclearFuelGenIII","2020",0.000237311
"Taiwan","Reference","regional coal","2020",0.02383043
"Taiwan","Reference","regional natural gas","2020",2.6555994e-05
"Taiwan","Reference","regional oil","2020",0.28444748
"Global","Reference","Beef","2020",28.5418839537
"Global","Reference","Corn","2020",164.405793481113
"Global","Reference","Dairy","2020",30.0327925260788
"Global","Reference","FiberCrop","2020",191.483328317541
"Global","Reference","FodderGrass","2020",0.57482330848142
"Global","Reference","FodderHerb","2020",25.16992071727
"Global","Reference","MiscCrop","2020",379.378638369956
"Global","Reference","OilCrop","2020",108.569096782931
"Global","Reference","OtherGrain","2020",52.9470511490901
"Global","Reference","PalmFruit","2020",0.165519804
"Global","Reference","Pork","2020",30.2961746668
"Global","Reference","Poultry","2020",0.00334063265676
"Global","Reference","Rice","2020",513.75125736966
"Global","Reference","RootTuber","2020",30.807957932671
"Global","Reference","SheepGoat","2020",8.4105694143391
"Global","Reference","SugarCrop","2020",209.072468556086
"Global","Reference","Wheat","2020",515.721551182109
"Global","Reference","biomass","2020",3.31338773616305
"Global","Reference","elec_biomass (IGCC CCS)","2020",0
"Global","Reference","elec_biomass (conv CCS)","2020",0
"Global","Reference","elec_coal (IGCC CCS)","2020",0
"Global","Reference","elec_coal (conv pul CCS)","2020",0
"Global","Reference","elec_gas (CC CCS)","2020",0
"Global","Reference","elec_refined liquids (CC CCS)","2020",0
"Global","Reference","electricity","2020",496.733944869747
"Global","Reference","industry","2020",338.800774
"Global","Reference","municipal water","2020",526.06512
"Global","Reference","nuclearFuelGenII","2020",0.4884043344
"Global","Reference","nuclearFuelGenIII","2020",0.2216540985017
"Global","Reference","regional coal","2020",1.97231367271
"Global","Reference","regional natural gas","2020",0.002895160004
"Global","Reference","regional oil","2020",24.39210908
"China","Reference","Beef","2025",9.53677224
"China","Reference","Corn","2025",35.617583580023
"China","Reference","Dairy","2025",8.3132631
"China","Reference","FiberCrop","2025",8.6207969049
"China","Reference","MiscCrop","2025",31.02756643711
"China","Reference","OilCrop","2025",13.951997616
"China","Reference","OtherGrain","2025",0.7241997741927
"China","Reference","Pork","2025",22.591793
"China","Reference","Poultry","2025",0.0014690595
"China","Reference","Rice","2025",91.7375879772
"China","Reference","RootTuber","2025",1.7150035481
"China","Reference","SheepGoat","2025",4.319691
"China","Reference","SugarCrop","2025",1.523547993
"China","Reference","Wheat","2025",110.12700809
"China","Reference","biomass","2025",0.08034610914252
"China","Reference","elec_biomass (IGCC CCS)","2025",0.00409452
"China","Reference","elec_biomass (conv CCS)","2025",0.0229475928
"China","Reference","elec_coal (IGCC CCS)","2025",0.02929119
"China","Reference","elec_coal (conv pul CCS)","2025",0.248974677
"China","Reference","elec_gas (CC CCS)","2025",0.106276958
"China","Reference","elec_refined liquids (CC CCS)","2025",0.057087057
"China","Reference","electricity","2025",118.74733270418
"China","Reference","industry","2025",135.109
"China","Reference","municipal water","2025",93.4464
"China","Reference","nuclearFuelGenII","2025",0.0309658
"China","Reference","nuclearFuelGenIII","2025",0.0477447
"China","Reference","regional coal","2025",1.252687
"China","Reference","regional natural gas","2025",0.0002603512
"China","Reference","regional oil","2025",4.57834
"Taiwan","Reference","Beef","2025",0.0036884977
"Taiwan","Reference","Dairy","2025",2.4303851e-06
"Taiwan","Reference","Pork","2025",0.125737063
"Taiwan","Reference","Poultry","2025",1.289063224e-05
"Taiwan","Reference","SheepGoat","2025",0.00045138951
"Taiwan","Reference","elec_biomass (IGCC CCS)","2025",0.00042419367
"Taiwan","Reference","elec_biomass (conv CCS)","2025",0.00132511204
"Taiwan","Reference","elec_coal (IGCC CCS)","2025",0.0011701596
"Taiwan","Reference","elec_coal (conv pul CCS)","2025",0.0061358228
"Taiwan","Reference","elec_gas (CC CCS)","2025",0.00130194436
"Taiwan","Reference","elec_refined liquids (CC CCS)","2025",0.0144119843
"Taiwan","Reference","electricity","2025",3.29008705649942
"Taiwan","Reference","industry","2025",11.5038
"Taiwan","Reference","municipal water","2025",3.52121
"Taiwan","Reference","nuclearFuelGenII","2025",0.00661192
"Taiwan","Reference","nuclearFuelGenIII","2025",0.000471611
"Taiwan","Reference","regional coal","2025",0.025803336
"Taiwan","Reference","regional natural gas","2025",3.0604625e-05
"Taiwan","Reference","regional oil","2025",0.28357777
"Global","Reference","Beef","2025",31.314702456
"Global","Reference","Corn","2025",174.041599844758
"Global","Reference","Dairy","2025",33.5299924142851
"Global","Reference","FiberCrop","2025",204.94198750602
"Global","Reference","FodderGrass","2025",0.71905737573473
"Global","Reference","FodderHerb","2025",30.0215370289663
"Global","Reference","MiscCrop","2025",424.386304927238
"Global","Reference","OilCrop","2025",116.481056607336
"Global","Reference","OtherGrain","2025",57.2999191089864
"Global","Reference","PalmFruit","2025",0.157708823
"Global","Reference","Pork","2025",33.4581460738
"Global","Reference","Poultry","2025",0.00368898771034
"Global","Reference","Rice","2025",543.36339640451
"Global","Reference","RootTuber","2025",32.9043607922386
"Global","Reference","SheepGoat","2025",9.4643258543453
"Global","Reference","SugarCrop","2025",223.605921805459
"Global","Reference","Wheat","2025",535.286799175202
"Global","Reference","biomass","2025",3.24701612309577
"Global","Reference","elec_biomass (IGCC CCS)","2025",0.1686141131465
"Global","Reference","elec_biomass (conv CCS)","2025",3.1478872673483
"Global","Reference","elec_coal (IGCC CCS)","2025",0.6730405314735
"Global","Reference","elec_coal (conv pul CCS)","2025",4.559908936676
"Global","Reference","elec_gas (CC CCS)","2025",2.92741508328
"Global","Reference","elec_refined liquids (CC CCS)","2025",2.68307209335
"Global","Reference","electricity","2025",507.445658465557
"Global","Reference","industry","2025",376.222796
"Global","Reference","municipal water","2025",564.55929
"Global","Reference","nuclearFuelGenII","2025",0.4654967105
"Global","Reference","nuclearFuelGenIII","2025",0.387241731967
"Global","Reference","regional coal","2025",2.15821897431
"Global","Reference","regional natural gas","2025",0.003103421241
"Global","Reference","regional oil","2025",25.64654428
"China","Reference","Beef","2030",10.20422603
"China","Reference","Corn","2030",35.6053512486907
"China","Reference","Dairy","2030",8.7695258
"China","Reference","FiberCrop","2030",8.6534825331
"China","Reference","MiscCrop","2030",34.21416941951
"China","Reference","OilCrop","2030",14.399934014
"China","Reference","OtherGrain","2030",0.7605351921892
"China","Reference","Pork","2030",24.1122993
"China","Reference","Poultry","2030",0.00156295003
"China","Reference","Rice","2030",90.9709970251
"China","Reference","RootTuber","2030",1.700547683
"China","Reference","SheepGoat","2030",4.6048684
"China","Reference","SugarCrop","2030",1.571753201
"China","Reference","Wheat","2030",107.23824077
"China","Reference","biomass","2030",0.11086787533748
"China","Reference","elec_biomass (IGCC CCS)","2030",0.0087038977
"China","Reference","elec_biomass (conv CCS)","2030",0.0387741163
"China","Reference","elec_coal (IGCC CCS)","2030",0.060023912
"China","Reference","elec_coal (conv pul CCS)","2030",0.463462584
"China","Reference","elec_gas (CC CCS)","2030",0.21052653
"China","Reference","elec_refined liquids (CC CCS)","2030",0.06013515615
"China","Reference","electricity","2030",123.759575562058
"China","Reference","industry","2030",141.913
"China","Reference","municipal water","2030",98.0398
"China","Reference","nuclearFuelGenII","2030",0.0287431
"China","Reference","nuclearFuelGenIII","2030",0.079845
"China","Reference","regional coal","2030",1.27966
"China","Reference","regional natural gas","2030",0.000294148
"China","Reference","regional oil","2030",4.8168
"Taiwan","Reference","Beef","2030",0.0042545036
"Taiwan","Reference","Dairy","2030",2.4648325e-06
"Taiwan","Reference","Pork","2030",0.1277823833
"Taiwan","Reference","Poultry","2030",1.308233462e-05
"Taiwan","Reference","SheepGoat","2030",0.00046884662
"Taiwan","Reference","elec_biomass (IGCC CCS)","2030",0.000672491728
"Taiwan","Reference","elec_biomass (conv CCS)","2030",0.001522335187
"Taiwan","Reference","elec_coal (IGCC CCS)","2030",0.002166257724
"Taiwan","Reference","elec_coal (conv pul CCS)","2030",0.0104130855
"Taiwan","Reference","elec_gas (CC CCS)","2030",0.00233532158
"Taiwan","Reference","elec_refined liquids (CC CCS)","2030",0.01209103317
"Taiwan","Reference","electricity","2030",3.51492900443049
"Taiwan","Reference","industry","2030",11.5825
"Taiwan","Reference","municipal water","2030",3.54414
"Taiwan","Reference","nuclearFuelGenII","2030",0.00613732
"Taiwan","Reference","nuclearFuelGenIII","2030",0.000725372
"Taiwan","Reference","regional coal","2030",0.026246289
"Taiwan","Reference","regional natural gas","2030",3.3057311e-05
"Taiwan","Reference","regional oil","2030",0.27872672
"Global","Reference","Beef","2030",33.58757846763
"Global","Reference","Corn","2030",180.391367329305
"Global","Reference","Dairy","2030",36.9914178060325
"Global","Reference","FiberCrop","2030",214.97014172846
"Global","Reference","FodderGrass","2030",0.83946524000676
"Global","Reference","FodderHerb","2030",34.1453944553011
"Global","Reference","MiscCrop","2030",469.337883079598
"Global","Reference","OilCrop","2030",121.53930735108
"Global","Reference","OtherGrain","2030",60.6534127121523
"Global","Reference","PalmFruit","2030",0.145784076
"Global","Reference","Pork","2030",35.7477186118
"Global","Reference","Poultry","2030",0.00399593844322
"Global","Reference","Rice","2030",560.76579355527
"Global","Reference","RootTuber","2030",34.1189429697668
"Global","Reference","SheepGoat","2030",10.4688845213862
"Global","Reference","SugarCrop","2030",237.436550451878
"Global","Reference","Wheat","2030",541.328857642116
"Global","Reference","biomass","2030",4.26563565470476
"Global","Reference","elec_biomass (IGCC CCS)","2030",0.2885242623097
"Global","Reference","elec_biomass (conv CCS)","2030",4.3547956489063
"Global","Reference","elec_coal (IGCC CCS)","2030",1.0935763577727
"Global","Reference","elec_coal (conv pul CCS)","2030",6.827987774611
"Global","Reference","elec_gas (CC CCS)","2030",4.843651643745
"Global","Reference","elec_refined liquids (CC CCS)","2030",2.9550426136813
"Global","Reference","electricity","2030",513.376147636115
"Global","Reference","industry","2030",409.817317
"Global","Reference","municipal water","2030",596.53113
"Global","Reference","nuclearFuelGenII","2030",0.4320839668
"Global","Reference","nuclearFuelGenIII","2030",0.504047334034
"Global","Reference","regional coal","2030",2.28387961922
"Global","Reference","regional natural gas","2030",0.003431222827
"Global","Reference","regional oil","2030",25.91754519
"China","Reference","Beef","2035",10.57032195
"China","Reference","Corn","2035",35.1526227916195
"China","Reference","Dairy","2035",9.0008867
"China","Reference","FiberCrop","2035",8.6686748264
"China","Reference","MiscCrop","2035",36.28002617692
"China","Reference","OilCrop","2035",14.382407198
"China","Reference","OtherGrain","2035",0.7387103508891
"China","Reference","Pork","2035",24.9984157
"China","Reference","Poultry","2035",0.0016175762
"China","Reference","Rice","2035",90.0174495112
"China","Reference","RootTuber","2035",1.7065638922
"China","Reference","SheepGoat","2035",4.7739209
"China","Reference","SugarCrop","2035",1.631774135
"China","Reference","Wheat","2035",103.91195836
"China","Reference","biomass","2035",0.15179825109577
"China","Reference","elec_biomass (IGCC CCS)","2035",0.0181496575
"China","Reference","elec_biomass (conv CCS)","2035",0.0813535269
"China","Reference","elec_coal (IGCC CCS)","2035",0.11139019
"China","Reference","elec_coal (conv pul CCS)","2035",0.766433264
"China","Reference","elec_gas (CC CCS)","2035",0.327680519
"China","Reference","elec_refined liquids (CC CCS)","2035",0.06473669265
"China","Reference","electricity","2035",123.682923027476
"China","Reference","industry","2035",143.885
"China","Reference","municipal water","2035",100.093
"China","Reference","nuclearFuelGenII","2035",0.0257014
"China","Reference","nuclearFuelGenIII","2035",0.116725
"China","Reference","regional coal","2035",1.210403
"China","Reference","regional natural gas","2035",0.000326623
"China","Reference","regional oil","2035",5.02656
"Taiwan","Reference","Beef","2035",0.0017549719
"Taiwan","Reference","Dairy","2035",1.7304847e-06
"Taiwan","Reference","Pork","2035",0.1294864127
"Taiwan","Reference","Poultry","2035",1.32522759e-05
"Taiwan","Reference","SheepGoat","2035",0.00018006242
"Taiwan","Reference","elec_biomass (IGCC CCS)","2035",0.001243914071
"Taiwan","Reference","elec_biomass (conv CCS)","2035",0.00269938784
"Taiwan","Reference","elec_coal (IGCC CCS)","2035",0.003899761549
"Taiwan","Reference","elec_coal (conv pul CCS)","2035",0.0166226132
"Taiwan","Reference","elec_gas (CC CCS)","2035",0.00380210206
"Taiwan","Reference","elec_refined liquids (CC CCS)","2035",0.01358840199
"Taiwan","Reference","electricity","2035",3.63504080465429
"Taiwan","Reference","industry","2035",11.545
"Taiwan","Reference","municipal water","2035",3.55282
"Taiwan","Reference","nuclearFuelGenII","2035",0.00548787
"Taiwan","Reference","nuclearFuelGenIII","2035",0.00106699
"Taiwan","Reference","regional coal","2035",0.025430462
"Taiwan","Reference","regional natural gas","2035",3.486424e-05
"Taiwan","Reference","regional oil","2035",0.27022494
"Global","Reference","Beef","2035",36.25570393811
"Global","Reference","Corn","2035",185.834240691743
"Global","Reference","Dairy","2035",40.4810453432847
"Global","Reference","FiberCrop","2035",222.825093797819
"Global","Reference","FodderGrass","2035",1.03871171614166
"Global","Reference","FodderHerb","2035",38.3203852709652
"Global","Reference","MiscCrop","2035",510.873997559115
"Global","Reference","OilCrop","2035",124.798935556968
"Global","Reference","OtherGrain","2035",63.9693071792203
"Global","Reference","PalmFruit","2035",0.156521612
"Global","Reference","Pork","2035",37.3687692676
"Global","Reference","Poultry","2035",0.0042551308993
"Global","Reference","Rice","2035",577.19262947482
