"region","Name","output","subsector","technology","year","Difference","Rel_Dif"
"China","NoDAC","electricity","biomass","biomass (IGCC CCS)",2095,0.194692,20.1747514061768
"China","NoDAC","electricity","biomass","biomass (IGCC CCS)",2100,0.208097,20.8915321313585
"China","NoDAC","electricity","coal","coal (conv pul CCS)",1990,0,NA
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2005,0,NA
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2010,0,NA
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2015,0,NA
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2020,0,NA
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2025,0,0
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2030,-1.99999999998812e-07,-0.00056005152473695
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2035,0.00175000000000014,0.162223293410966
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2040,0.0148200000000001,0.778201943929555
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2045,0.0756000000000001,2.7902238822496
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2050,0.23073,7.07123024021281
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2055,0.10261,2.83163617297237
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2060,-0.27269,-6.98143591923051
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2065,-0.46366,-10.9945508610019
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2070,-0.559029999999999,-12.8512643678161
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2075,-0.7356,-16.5248040543728
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2080,-0.92867,-20.6043273369483
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2085,-1.23207,-27.3232902291522
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2090,-1.56742,-34.8478953464847
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2095,-1.20922,-32.627477645205
"China","NoDAC","electricity","coal","coal (conv pul CCS)",2100,-0.91384,-30.0105745042791
"China","NoDAC","electricity","coal","coal (IGCC CCS)",1990,0,NA
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2005,0,NA
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2010,0,NA
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2015,0,NA
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2020,0,NA
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2025,0,0
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2030,-9.99999999994061e-08,-0.000505116833520594
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2035,0.00124200000000008,0.156840955441772
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2040,0.01231,0.819994271364151
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2045,0.0723800000000003,3.16074009703185
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2050,0.26161,9.04620789576512
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2055,0.15921,4.78713328261856
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2060,-0.15304,-4.14571775312067
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2065,-0.27287,-6.63671829396427
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2070,-0.35141,-8.14523792967574
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2075,-0.44957,-10.0367473053464
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2080,-0.530819999999999,-11.5762316729292
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2085,-0.73978,-15.9313113214861
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2090,-1.00392,-21.4384098436622
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2095,-0.86622,-20.6379460690648
"China","NoDAC","electricity","coal","coal (IGCC CCS)",2100,-0.73169,-19.8762910122188
"China","NoDAC","electricity","coal","coal (conv pul)",1990,0,0
"China","NoDAC","electricity","coal","coal (conv pul)",2005,0,0
"China","NoDAC","electricity","coal","coal (conv pul)",2010,0,0
"China","NoDAC","electricity","coal","coal (conv pul)",2015,0,0
"China","NoDAC","electricity","coal","coal (conv pul)",2020,0,0
"China","NoDAC","electricity","coal","coal (conv pul)",2025,0,0
"China","NoDAC","electricity","coal","coal (conv pul)",2030,0,0
"China","NoDAC","electricity","coal","coal (conv pul)",2035,-0.00640000000000107,-0.0436952529204205
"China","NoDAC","electricity","coal","coal (conv pul)",2040,-0.0802699999999987,-0.890842643695113
"China","NoDAC","electricity","coal","coal (conv pul)",2045,-0.40031,-10.0308711580192
"China","NoDAC","electricity","coal","coal (conv pul)",2050,-0.920796,-73.9054987920476
"China","NoDAC","electricity","coal","coal (conv pul)",2055,-0.4559229,-96.8554676297201
"China","NoDAC","electricity","coal","coal (conv pul)",2060,-0.2524249,-99.2669364384618
"China","NoDAC","electricity","coal","coal (conv pul)",2065,-0.42340358,-99.6867639510847
"China","NoDAC","electricity","coal","coal (conv pul)",2070,-0.45247303,-99.6972614118855
"China","NoDAC","electricity","coal","coal (conv pul)",2075,-0.402416,-99.6802136202741
"China","NoDAC","electricity","coal","coal (conv pul)",2080,-0.230004545,-99.6976814245217
"China","NoDAC","electricity","coal","coal (conv pul)",2085,-0.101584952,-99.7495600942655
"China","NoDAC","electricity","coal","coal (conv pul)",2090,-0.028621435,-99.8090228133435
"China","NoDAC","electricity","coal","coal (conv pul)",2095,-0.0101250899,-99.8903918628283
"China","NoDAC","electricity","coal","coal (conv pul)",2100,-0.00487518421,-99.9428903826797
"China","NoDAC","electricity","coal","coal (IGCC)",1990,0,NA
"China","NoDAC","electricity","coal","coal (IGCC)",2005,0,NA
"China","NoDAC","electricity","coal","coal (IGCC)",2010,0,NA
"China","NoDAC","electricity","coal","coal (IGCC)",2015,0,NA
"China","NoDAC","electricity","coal","coal (IGCC)",2020,0,NA
"China","NoDAC","electricity","coal","coal (IGCC)",2025,0,0
"China","NoDAC","electricity","coal","coal (IGCC)",2030,-9.99999999984347e-06,-0.000808668930927015
"China","NoDAC","electricity","coal","coal (IGCC)",2035,-0.00046999999999997,-0.0295768620837195
"China","NoDAC","electricity","coal","coal (IGCC)",2040,-0.00703000000000009,-0.507731530633624
"China","NoDAC","electricity","coal","coal (IGCC)",2045,-0.068121,-7.79795667229488
"China","NoDAC","electricity","coal","coal (IGCC)",2050,-0.2523863,-72.0619869516182
"China","NoDAC","electricity","coal","coal (IGCC)",2055,-0.14482056,-96.7670237005459
"China","NoDAC","electricity","coal","coal (IGCC)",2060,-0.086273416,-99.2628537832181
"China","NoDAC","electricity","coal","coal (IGCC)",2065,-0.150772805,-99.6818629589961
"China","NoDAC","electricity","coal","coal (IGCC)",2070,-0.165667038,-99.6937211149624
"China","NoDAC","electricity","coal","coal (IGCC)",2075,-0.156787336,-99.6785209767758
"China","NoDAC","electricity","coal","coal (IGCC)",2080,-0.131626972,-99.6970104599817
"China","NoDAC","electricity","coal","coal (IGCC)",2085,-0.069276497,-99.753191961168
"China","NoDAC","electricity","coal","coal (IGCC)",2090,-0.0299175581,-99.8123631304673
"China","NoDAC","electricity","coal","coal (IGCC)",2095,-0.0126193551,-99.8880365694384
"China","NoDAC","electricity","coal","coal (IGCC)",2100,-0.00663027755,-99.9401220936805
"China","NoDAC","electricity","geothermal","geothermal",1990,0,0
"China","NoDAC","electricity","geothermal","geothermal",2005,0,0
"China","NoDAC","electricity","geothermal","geothermal",2010,0,0
"China","NoDAC","electricity","geothermal","geothermal",2015,0,0
"China","NoDAC","electricity","geothermal","geothermal",2020,1.00000000002876e-07,0.000175746924433876
"China","NoDAC","electricity","geothermal","geothermal",2025,0,0
"China","NoDAC","electricity","geothermal","geothermal",2030,0,0
"China","NoDAC","electricity","geothermal","geothermal",2035,0,0
"China","NoDAC","electricity","geothermal","geothermal",2040,-4.000000000004e-06,-0.0035442140705334
"China","NoDAC","electricity","geothermal","geothermal",2045,-9.99999999999612e-06,-0.00886084922378617
"China","NoDAC","electricity","geothermal","geothermal",2050,-4.19999999999865e-05,-0.0372079837702199
"China","NoDAC","electricity","geothermal","geothermal",2055,-1.000000000001e-06,-0.000885770975057575
"China","NoDAC","electricity","geothermal","geothermal",2060,6.00000000000045e-05,0.05314531701182
"China","NoDAC","electricity","geothermal","geothermal",2065,-1.90000000000051e-05,-0.0168363594474175
"China","NoDAC","electricity","geothermal","geothermal",2070,8.000000000008e-06,0.0070851636672878
"China","NoDAC","electricity","geothermal","geothermal",2075,-1.000000000001e-05,-0.00885598398838981
"China","NoDAC","electricity","geothermal","geothermal",2080,-5.49999999999995e-05,-0.0486954058098041
"China","NoDAC","electricity","geothermal","geothermal",2085,1.50000000000011e-05,0.0132780964520936
"China","NoDAC","electricity","geothermal","geothermal",2090,3.30000000000052e-05,0.02920819245544
"China","NoDAC","electricity","geothermal","geothermal",2095,-2.99999999998912e-06,-0.00265900872153897
"China","NoDAC","electricity","geothermal","geothermal",2100,1.50000000000011e-05,0.0132888010843672
"China","NoDAC","electricity","nuclear","Gen_III",1990,0,NA
"China","NoDAC","electricity","nuclear","Gen_III",2005,0,NA
"China","NoDAC","electricity","nuclear","Gen_III",2010,0,NA
"China","NoDAC","electricity","nuclear","Gen_III",2015,0,NA
"China","NoDAC","electricity","nuclear","Gen_III",2020,1.00000000002876e-06,0.000284431095153225
"China","NoDAC","electricity","nuclear","Gen_III",2025,0,0
"China","NoDAC","electricity","nuclear","Gen_III",2030,-1.00000000000655e-05,-0.000718205061913981
"China","NoDAC","electricity","nuclear","Gen_III",2035,0.00261000000000067,0.0552000101517401
"China","NoDAC","electricity","nuclear","Gen_III",2040,0.0317500000000006,0.440587931637414
"China","NoDAC","electricity","nuclear","Gen_III",2045,0.21059,2.1297080057968
"China","NoDAC","electricity","nuclear","Gen_III",2050,1.0155,8.44167719624925
"China","NoDAC","electricity","nuclear","Gen_III",2055,1.0085,7.42871454142328
"China","NoDAC","electricity","nuclear","Gen_III",2060,0.398199999999999,2.68054284021756
"China","NoDAC","electricity","nuclear","Gen_III",2065,0.558900000000001,3.4283295711061
"China","NoDAC","electricity","nuclear","Gen_III",2070,0.496499999999997,2.91128923497298
"China","NoDAC","electricity","nuclear","Gen_III",2075,0.537800000000001,3.04419689353802
"China","NoDAC","electricity","nuclear","Gen_III",2080,0.799499999999998,4.50732334336839
"China","NoDAC","electricity","nuclear","Gen_III",2085,0.727,4.13987893558986
"China","NoDAC","electricity","nuclear","Gen_III",2090,0.557400000000001,3.22980646656624
"China","NoDAC","electricity","nuclear","Gen_III",2095,0.5307,3.56847477457487
"China","NoDAC","electricity","nuclear","Gen_III",2100,0.404199999999999,3.10412090865805
"China","NoDAC","electricity","solar","PV",1990,0,0
"China","NoDAC","electricity","solar","PV",2005,0,0
"China","NoDAC","electricity","solar","PV",2010,0,0
"China","NoDAC","electricity","solar","PV",2015,0,0
"China","NoDAC","electricity","solar","PV",2020,0,0
"China","NoDAC","electricity","solar","PV",2025,0,0
"China","NoDAC","electricity","solar","PV",2030,-1.00000000000655e-05,-0.000515138636688973
"China","NoDAC","electricity","solar","PV",2035,0.00224000000000046,0.0348932212907916
"China","NoDAC","electricity","solar","PV",2040,0.0196199999999997,0.230627767136481
"China","NoDAC","electricity","solar","PV",2045,0.0976999999999997,0.991684366253292
"China","NoDAC","electricity","solar","PV",2050,0.434636000000001,4.09082382612447
"China","NoDAC","electricity","solar","PV",2055,0.462038999999999,4.25665499931871
"China","NoDAC","electricity","solar","PV",2060,0.122093999999999,1.15357982101721
"China","NoDAC","electricity","solar","PV",2065,0.329423999999999,4.23998415334495
"China","NoDAC","electricity","solar","PV",2070,0.174548,2.56791593910666
"China","NoDAC","electricity","solar","PV",2075,0.121388,1.91404761277795
"China","NoDAC","electricity","solar","PV",2080,0.19161,3.11624770013894
"China","NoDAC","electricity","solar","PV",2085,0.0138420000000004,0.232738948346823
"China","NoDAC","electricity","solar","PV",2090,0.00716800000000006,0.126386830097346
"China","NoDAC","electricity","solar","PV",2095,-0.187522,-3.28218566870056
"China","NoDAC","electricity","solar","PV",2100,-0.144734,-2.58072591764978
"China","NoDAC","electricity","solar","CSP_storage",1990,0,NA
"China","NoDAC","electricity","solar","CSP_storage",2005,0,NA
"China","NoDAC","electricity","solar","CSP_storage",2010,0,NA
"China","NoDAC","electricity","solar","CSP_storage",2015,0,NA
"China","NoDAC","electricity","solar","CSP_storage",2020,0,NA
"China","NoDAC","electricity","solar","CSP_storage",2025,0,0
"China","NoDAC","electricity","solar","CSP_storage",2030,-1.19999999999287e-07,-0.00123359955096244
"China","NoDAC","electricity","solar","CSP_storage",2035,0.000158000000000019,0.094059936420257
"China","NoDAC","electricity","solar","CSP_storage",2040,0.00342199999999998,0.841538870144301
"China","NoDAC","electricity","solar","CSP_storage",2045,0.0334300000000001,4.09011716111857
"China","NoDAC","electricity","solar","CSP_storage",2050,0.19914,15.9526403486285
"China","NoDAC","electricity","solar","CSP_storage",2055,0.19382,11.8873698994768
"China","NoDAC","electricity","solar","CSP_storage",2060,0.01732,0.872693559602149
"China","NoDAC","electricity","solar","CSP_storage",2065,0.0619499999999999,2.79047769194387
"China","NoDAC","electricity","solar","CSP_storage",2070,0.0460199999999999,2.09366441316433
"China","NoDAC","electricity","solar","CSP_storage",2075,0.0347,1.7540755718438
"China","NoDAC","electricity","solar","CSP_storage",2080,-0.03481,-2.05726781123489
"China","NoDAC","electricity","solar","CSP_storage",2085,-0.05426,-3.82029275299054
"China","NoDAC","electricity","solar","CSP_storage",2090,0.05627,4.85040211704063
"China","NoDAC","electricity","solar","CSP_storage",2095,0.00219999999999998,0.185138433055624
"China","NoDAC","electricity","solar","CSP_storage",2100,-0.0350300000000001,-2.73439024580631
"China","NoDAC","electricity","wind","wind",1990,0,0
"China","NoDAC","electricity","wind","wind",2005,0,0
"China","NoDAC","electricity","wind","wind",2010,0,0
"China","NoDAC","electricity","wind","wind",2015,0,0
"China","NoDAC","electricity","wind","wind",2020,3.00000000019729e-06,0.000288813390948135
"China","NoDAC","electricity","wind","wind",2025,2.99999999997524e-06,0.000177590032225206
"China","NoDAC","electricity","wind","wind",2030,-8.99999999992573e-06,-0.000353475131843307
"China","NoDAC","electricity","wind","wind",2035,0.00276099999999957,0.0396466522630982
"China","NoDAC","electricity","wind","wind",2040,0.030361000000001,0.30935383451624
"China","NoDAC","electricity","wind","wind",2045,0.173971000000002,1.46503227145141
"China","NoDAC","electricity","wind","wind",2050,0.783388,5.82170405240357
"China","NoDAC","electricity","wind","wind",2055,0.720858,5.01948514865825
"China","NoDAC","electricity","wind","wind",2060,0.0291149999999991,0.194936015592197
"China","NoDAC","electricity","wind","wind",2065,0.232624999999999,1.8426997799454
"China","NoDAC","electricity","wind","wind",2070,0.0920750000000012,0.829237803697381
"China","NoDAC","electricity","wind","wind",2075,0.0362749999999998,0.375717514288139
"China","NoDAC","electricity","wind","wind",2080,0.0468849999999996,0.538469224505542
"China","NoDAC","electricity","wind","wind",2085,-0.0766840000000002,-0.963509908129576
"China","NoDAC","electricity","wind","wind",2090,0.121576,1.67182499907523
"China","NoDAC","electricity","wind","wind",2095,-0.118884,-1.4978223217657
"China","NoDAC","electricity","wind","wind",2100,-0.246174,-2.91896595085161
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",1990,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2005,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2010,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2015,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2020,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2025,3.19999999999346e-09,0.00385051807516628
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2030,8.00000000000399e-09,0.00902174918184462
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2035,-3.25999999999994e-06,-0.177489342472761
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2040,-0.00012541,-7.10675144220416
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2045,-0.00040352,-20.3643704264446
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2050,0.00062026,12.6357519297095
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2055,0.00967875,105.649945694591
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2060,0.0141207,98.4000334487781
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2065,0.02857935,550.815738501123
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2070,0.02450227,680.046238860071
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2075,0.00608574,178.240597011428
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2080,0.00193527,49.2077012657455
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2085,0.00250273,51.5445466659252
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2090,0.00425554,65.2874430820968
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2095,0.00468906,65.0811804123282
"Taiwan","NoDAC","electricity","biomass","biomass (conv CCS)",2100,0.00267169,30.6931694029876
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",1990,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2005,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2010,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2015,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2020,0,NA
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2025,3.5000000000009e-09,0.00446537927655867
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2030,1.19999999999992e-08,0.0100462125778575
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2035,2.61000000000011e-06,0.149665403207778
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2040,-6.92899999999996e-05,-2.40146673505884
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2045,-0.00049113,-11.1428746452127
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2050,0.00215038,22.5179640655859
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2055,0.0093517,58.8457012692
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2060,0.0085737,36.9153466263084
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2065,0.0205675,122.651185811999
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2070,0.0256086,185.36539463779
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2075,0.0128962,94.3504726229844
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2080,0.0046657,29.8824735004964
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2085,0.0066874,34.6289276911286
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2090,0.0103275,41.7985413513142
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2095,0.0098455,35.0676919898703
"Taiwan","NoDAC","electricity","biomass","biomass (IGCC CCS)",2100,0.0059389,18.544342927801
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",1990,0,NA
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2005,0,NA
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2010,0,NA
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2015,0,NA
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2020,0,NA
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2025,3.00000000000387e-08,0.0079910925954639
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2030,1.52000000000008e-07,0.023580844287309
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2035,4.43500000000003e-05,0.64550027362808
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2040,0.000161999999999999,1.59999999999999
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2045,0.0007802,6.15178395426769
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2050,0.0056475,30.2267204744217
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2055,0.0026345,11.7919038922906
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2060,-0.0084388,-32.1543016304244
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2065,-0.0089699,-34.0954531286823
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2070,-0.0100926,-36.0282725877271
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2075,-0.0102524,-33.7821184502745
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2080,-0.0114121,-33.8739503530732
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2085,-0.0140234,-38.2803670966932
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2090,-0.0194998,-47.5419348546909
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2095,-0.0183164,-45.3700790912311
"Taiwan","NoDAC","electricity","coal","coal (conv pul CCS)",2100,-0.0182427,-43.6632966654221
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",1990,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2005,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2010,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2015,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2020,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2025,1.40000000000036e-08,0.00646803635036595
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2030,8.49999999999831e-08,0.020921377463488
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2035,3.81100000000001e-05,0.578050463759983
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2040,0.0001788,1.588119304354
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2045,0.0011097,6.58571759218047
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2050,0.0099017,35.4786465966054
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2055,0.0092172,25.0709243971766
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2060,-0.0073174,-15.8576121912952
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2065,-0.0079044,-16.6827421291792
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2070,-0.0095159,-18.5422114489032
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2075,-0.0094478,-16.7203198306696
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2080,-0.0106821,-16.8498809856189
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2085,-0.0149635,-21.4306174183292
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2090,-0.0244866,-31.2916198632894
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2095,-0.0239972,-30.3398331367336
"Taiwan","NoDAC","electricity","coal","coal (IGCC CCS)",2100,-0.0242447,-29.4779140880518
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",1990,0,0
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2005,0,0
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2010,0,0
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2015,0,0
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2020,0,0
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2025,0,0
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2030,1.00000000002876e-06,0.000176804332418446
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2035,-0.000120999999999982,-0.0244358548712134
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2040,-0.00177000000000005,-0.479312389819093
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2045,-0.014266,-7.21018503075422
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2050,-0.0447046,-70.3172286223016
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2055,-0.022829729,-95.9365332167906
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2060,-0.013297231,-98.9046152701848
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2065,-0.028715996,-99.5993826197041
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2070,-0.03725359,-99.6999654763593
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2075,-0.037326096,-99.6971006557246
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2080,-0.0203032884,-99.7390913914052
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2085,-0.0117212821,-99.8057075467682
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2090,-0.00740916376,-99.8889605522151
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2095,-0.00452734744,-99.913213043555
"Taiwan","NoDAC","electricity","coal","coal (conv pul)",2100,-0.00331461929,-99.9454018326936
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",1990,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2005,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2010,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2015,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2020,0,NA
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2025,9.99999999994061e-08,0.000497381287518247
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2030,3.00000000001688e-07,0.000831013420871422
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2035,-3.00000000000022e-05,-0.0607949548293531
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2040,-0.000153199999999999,-0.285536956720275
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2045,-0.0021636,-4.83365057237072
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2050,-0.01394051,-66.4786670418075
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2055,-0.008868233,-95.8778681249061
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2060,-0.005681448,-99.0382490037688
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2065,-0.0112043965,-99.6026037638567
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2070,-0.0154702169,-99.7100707693101
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2075,-0.0169317836,-99.7125166366324
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2080,-0.0164248887,-99.7491145498051
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2085,-0.0116707991,-99.8203792401512
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2090,-0.00914236805,-99.8927911164334
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2095,-0.00616611693,-99.9143943027514
"Taiwan","NoDAC","electricity","coal","coal (IGCC)",2100,-0.0046786608,-99.9434090030355
"Taiwan","NoDAC","electricity","geothermal","geothermal",1990,0,0
"Taiwan","NoDAC","electricity","geothermal","geothermal",2005,0,NA
"Taiwan","NoDAC","electricity","geothermal","geothermal",2010,0,NA
"Taiwan","NoDAC","electricity","geothermal","geothermal",2015,0,NA
"Taiwan","NoDAC","electricity","geothermal","geothermal",2020,0,0
"Taiwan","NoDAC","electricity","geothermal","geothermal",2025,0,0
"Taiwan","NoDAC","electricity","geothermal","geothermal",2030,0,0
"Taiwan","NoDAC","electricity","geothermal","geothermal",2035,0,0
